segment_id,participant,prepost,channel,phase
8049,15,1,2,2
8050,15,1,2,1
8051,15,1,2,2
8052,15,1,2,1
8053,15,1,2,2
8054,15,1,2,1
8055,15,1,2,2
8056,15,1,2,1
8057,15,1,2,2
8058,15,1,2,1
8059,15,1,2,2
8060,15,1,2,1
8061,15,1,2,2
8062,15,1,2,1
8063,15,1,2,2
8064,15,1,2,1
8065,15,1,2,2
8066,15,1,2,1
8067,15,1,2,2
8068,15,1,2,1
8069,15,1,2,2
8070,15,1,2,1
8071,15,1,2,2
8072,15,2,2,1
8073,15,2,2,2
8074,15,2,2,1
8075,15,2,2,2
8076,15,2,2,1
8077,15,2,2,2
8078,15,2,2,1
8079,15,2,2,2
8080,15,2,2,1
8081,15,2,2,2
8082,15,2,2,1
8083,15,2,2,2
8084,15,2,2,1
8085,15,2,2,2
8086,15,2,2,1
8087,15,2,2,2
8088,15,2,2,1
8089,15,2,2,2
8090,15,2,2,1
8091,15,2,2,2
8092,15,2,2,1
8093,15,2,2,2
8094,15,2,2,1
8095,15,2,2,2
8096,15,2,2,1
8097,15,2,2,2
8098,15,2,2,1
8099,15,2,2,2
8100,15,2,2,1
8101,15,2,2,2
8102,15,2,2,1
8103,15,2,2,2
8104,15,2,2,1
8105,15,2,2,2
8106,15,2,2,1
8107,15,2,2,2
8108,15,2,2,1
8109,15,2,2,2
8110,15,2,2,1
8111,15,2,2,2
8112,15,2,2,1
8113,15,2,2,2
8114,15,2,2,1
8115,15,2,2,2
8116,15,2,2,1
8117,15,2,2,2
8118,15,2,2,1
8119,15,2,2,2
8120,15,2,2,1
8121,15,2,2,2
8122,15,2,2,1
8123,15,2,2,2
8124,15,2,2,1
8125,15,2,2,2
8126,15,2,2,1
8127,15,2,2,2
8128,15,2,2,1
8129,15,2,2,2
8130,15,2,2,1
8131,15,2,2,2
8132,15,2,2,1
8133,15,2,2,2
8134,15,2,2,1
8135,15,2,2,2
8136,15,2,2,1
8137,15,2,2,2
8138,15,2,2,1
8139,15,2,2,2
8140,15,2,2,1
8141,15,2,2,2
8142,15,2,2,1
8143,15,2,2,2
8144,15,2,2,1
8145,15,2,2,2
8146,15,2,2,1
8147,15,2,2,2
8148,15,2,2,1
8149,15,2,2,2
8150,15,2,2,1
8151,15,2,2,2
8152,15,2,2,1
8153,15,2,2,2
8154,15,2,2,1
8155,15,2,2,2
8156,15,2,2,1
8157,15,2,2,2
8158,15,2,2,1
8159,15,2,2,2
8160,15,2,2,1
8161,15,2,2,2
8162,15,2,2,1
8163,15,2,2,2
8164,15,2,2,1
8165,15,2,2,2
8166,15,2,2,1
8167,15,2,2,2
8168,15,2,2,1
8169,15,2,2,2
8170,15,2,2,1
8171,15,2,2,2
8172,15,2,2,1
8173,15,2,2,2
8174,15,2,2,1
8175,15,2,2,2
8176,15,2,2,1
8177,15,2,2,2
8178,15,2,2,1
8179,15,2,2,2
8180,15,2,2,1
8181,15,2,2,2
8182,15,2,2,1
8183,15,2,2,2
8184,15,2,2,1
8185,15,2,2,2
8186,15,2,2,1
8187,15,2,2,2
8188,15,2,2,1
8189,15,2,2,2
8190,15,2,2,1
8191,15,2,2,2
8192,15,2,2,1
8193,15,2,2,2
8194,15,2,2,1
8195,15,2,2,2
8196,15,2,2,1
8197,15,2,2,2
8198,15,2,2,1
8199,15,2,2,2
8200,15,2,2,1
8201,15,2,2,2
8202,15,2,2,1
8203,15,2,2,2
8204,15,2,2,1
8205,15,2,2,2
8206,15,2,2,1
8207,15,2,2,2
8208,15,2,2,1
8209,15,2,2,2
8210,15,2,2,1
8211,15,2,2,2
8212,15,2,2,1
8213,15,2,2,2
8214,15,2,2,1
8215,15,2,2,2
8216,16,1,1,1
8217,16,1,1,2
8218,16,1,1,1
8219,16,1,1,2
8220,16,1,1,1
8221,16,1,1,2
8222,16,1,1,1
8223,16,1,1,2
8224,16,1,1,1
8225,16,1,1,2
8226,16,1,1,1
8227,16,1,1,2
8228,16,1,1,1
8229,16,1,1,2
8230,16,1,1,1
8231,16,1,1,2
8232,16,1,1,1
8233,16,1,1,2
8234,16,1,1,1
8235,16,1,1,2
8236,16,1,1,1
8237,16,1,1,2
8238,16,1,1,1
8239,16,1,1,2
8240,16,1,1,1
8241,16,1,1,2
8242,16,1,1,1
8243,16,1,1,2
8244,16,1,1,1
8245,16,1,1,2
8246,16,1,1,1
8247,16,1,1,2
8248,16,1,1,1
8249,16,1,1,2
8250,16,1,1,1
8251,16,1,1,2
8252,16,1,1,1
8253,16,1,1,2
8254,16,1,1,1
8255,16,1,1,2
8256,16,1,1,1
8257,16,1,1,2
8258,16,1,1,1
8259,16,1,1,2
8260,16,1,1,1
8261,16,1,1,2
8262,16,1,1,1
8263,16,1,1,2
8264,16,1,1,1
8265,16,1,1,2
8266,16,1,1,1
8267,16,1,1,2
8268,16,1,1,1
8269,16,1,1,2
8270,16,1,1,1
8271,16,1,1,2
8272,16,1,1,1
8273,16,1,1,2
8274,16,1,1,1
8275,16,1,1,2
8276,16,1,1,1
8277,16,1,1,2
8278,16,1,1,1
8279,16,1,1,2
8280,16,1,1,1
8281,16,1,1,2
8282,16,1,1,1
8283,16,1,1,2
8284,16,1,1,1
8285,16,1,1,2
8286,16,1,1,1
8287,16,1,1,2
8288,16,1,1,1
8289,16,1,1,2
8290,16,1,1,1
8291,16,1,1,2
8292,16,1,1,1
8293,16,1,1,2
8294,16,1,1,1
8295,16,1,1,2
8296,16,1,1,1
8297,16,1,1,2
8298,16,1,1,1
8299,16,1,1,2
8300,16,1,1,1
8301,16,1,1,2
8302,16,1,1,1
8303,16,1,1,2
8304,16,1,1,1
8305,16,1,1,2
8306,16,1,1,1
8307,16,1,1,2
8308,16,1,1,1
8309,16,1,1,2
8310,16,1,1,1
8311,16,1,1,2
8312,16,1,1,1
8313,16,1,1,2
8314,16,1,1,1
8315,16,1,1,2
8316,16,1,1,1
8317,16,1,1,2
8318,16,1,1,1
8319,16,1,1,2
8320,16,1,1,1
8321,16,1,1,2
8322,16,1,1,1
8323,16,1,1,2
8324,16,1,1,1
8325,16,1,1,2
8326,16,1,1,1
8327,16,1,1,2
8328,16,1,1,1
8329,16,1,1,2
8330,16,1,1,1
8331,16,1,1,2
8332,16,1,1,1
8333,16,1,1,2
8334,16,1,1,1
8335,16,1,1,2
8336,16,1,1,1
8337,16,1,1,2
8338,16,1,1,1
8339,16,1,1,2
8340,16,1,1,1
8341,16,1,1,2
8342,16,1,1,1
8343,16,1,1,2
8344,16,1,1,1
8345,16,1,1,2
8346,16,1,1,1
8347,16,1,1,2
8348,16,1,1,1
8349,16,1,1,2
8350,16,1,1,1
8351,16,1,1,2
8352,16,1,1,1
8353,16,1,1,2
8354,16,1,1,1
8355,16,1,1,2
8356,16,1,1,1
8357,16,1,1,2
8358,16,1,1,1
8359,16,1,1,2
8360,16,2,1,1
8361,16,2,1,2
8362,16,2,1,1
8363,16,2,1,2
8364,16,2,1,1
8365,16,2,1,2
8366,16,2,1,1
8367,16,2,1,2
8368,16,2,1,1
8369,16,2,1,2
8370,16,2,1,1
8371,16,2,1,2
8372,16,2,1,1
8373,16,2,1,2
8374,16,2,1,1
8375,16,2,1,2
8376,16,2,1,1
8377,16,2,1,2
8378,16,2,1,1
8379,16,2,1,2
8380,16,2,1,1
8381,16,2,1,2
8382,16,2,1,1
8383,16,2,1,2
8384,16,2,1,1
8385,16,2,1,2
8386,16,2,1,1
8387,16,2,1,2
8388,16,2,1,1
8389,16,2,1,2
8390,16,2,1,1
8391,16,2,1,2
8392,16,2,1,1
8393,16,2,1,2
8394,16,2,1,1
8395,16,2,1,2
8396,16,2,1,1
8397,16,2,1,2
8398,16,2,1,1
8399,16,2,1,2
8400,16,2,1,1
8401,16,2,1,2
8402,16,2,1,1
8403,16,2,1,2
8404,16,2,1,1
8405,16,2,1,2
8406,16,2,1,1
8407,16,2,1,2
8408,16,2,1,1
8409,16,2,1,2
8410,16,2,1,1
8411,16,2,1,2
8412,16,2,1,1
8413,16,2,1,2
8414,16,2,1,1
8415,16,2,1,2
8416,16,2,1,1
8417,16,2,1,2
8418,16,2,1,1
8419,16,2,1,2
8420,16,2,1,1
8421,16,2,1,2
8422,16,2,1,1
8423,16,2,1,2
8424,16,2,1,1
8425,16,2,1,2
8426,16,2,1,1
8427,16,2,1,2
8428,16,2,1,1
8429,16,2,1,2
8430,16,2,1,1
8431,16,2,1,2
8432,16,2,1,1
8433,16,2,1,2
8434,16,2,1,1
8435,16,2,1,2
8436,16,2,1,1
8437,16,2,1,2
8438,16,2,1,1
8439,16,2,1,2
8440,16,2,1,1
8441,16,2,1,2
8442,16,2,1,1
8443,16,2,1,2
8444,16,2,1,1
8445,16,2,1,2
8446,16,2,1,1
8447,16,2,1,2
8448,16,2,1,1
8449,16,2,1,2
8450,16,2,1,1
8451,16,2,1,2
8452,16,2,1,1
8453,16,2,1,2
8454,16,2,1,1
8455,16,2,1,2
8456,16,2,1,1
8457,16,2,1,2
8458,16,2,1,1
8459,16,2,1,2
8460,16,2,1,1
8461,16,2,1,2
8462,16,2,1,1
8463,16,2,1,2
8464,16,2,1,1
8465,16,2,1,2
8466,16,2,1,1
8467,16,2,1,2
8468,16,2,1,1
8469,16,2,1,2
8470,16,2,1,1
8471,16,2,1,2
8472,16,2,1,1
8473,16,2,1,2
8474,16,2,1,1
8475,16,2,1,2
8476,16,2,1,1
8477,16,2,1,2
8478,16,2,1,1
8479,16,2,1,2
8480,16,2,1,1
8481,16,2,1,2
8482,16,2,1,1
8483,16,2,1,2
8484,16,2,1,1
8485,16,2,1,2
8486,16,2,1,1
8487,16,2,1,2
8488,16,2,1,1
8489,16,2,1,2
8490,16,2,1,1
8491,16,2,1,2
8492,16,2,1,1
8493,16,2,1,2
8494,16,2,1,1
8495,16,2,1,2
8496,16,2,1,1
8497,16,2,1,2
8498,16,2,1,1
8499,16,2,1,2
8500,16,2,1,1
8501,16,2,1,2
8502,16,2,1,1
8503,16,2,1,2
8504,16,1,2,1
8505,16,1,2,2
8506,16,1,2,1
8507,16,1,2,2
8508,16,1,2,1
8509,16,1,2,2
8510,16,1,2,1
8511,16,1,2,2
8512,16,1,2,1
8513,16,1,2,2
8514,16,1,2,1
8515,16,1,2,2
8516,16,1,2,1
8517,16,1,2,2
8518,16,1,2,1
8519,16,1,2,2
8520,16,1,2,1
8521,16,1,2,2
8522,16,1,2,1
8523,16,1,2,2
8524,16,1,2,1
8525,16,1,2,2
8526,16,1,2,1
8527,16,1,2,2
8528,16,1,2,1
8529,16,1,2,2
8530,16,1,2,1
8531,16,1,2,2
8532,16,1,2,1
8533,16,1,2,2
8534,16,1,2,1
8535,16,1,2,2
8536,16,1,2,1
8537,16,1,2,2
8538,16,1,2,1
8539,16,1,2,2
8540,16,1,2,1
8541,16,1,2,2
8542,16,1,2,1
8543,16,1,2,2
8544,16,1,2,1
8545,16,1,2,2
8546,16,1,2,1
8547,16,1,2,2
8548,16,1,2,1
8549,16,1,2,2
8550,16,1,2,1
8551,16,1,2,2
8552,16,1,2,1
8553,16,1,2,2
8554,16,1,2,1
8555,16,1,2,2
8556,16,1,2,1
8557,16,1,2,2
8558,16,1,2,1
8559,16,1,2,2
8560,16,1,2,1
8561,16,1,2,2
8562,16,1,2,1
8563,16,1,2,2
8564,16,1,2,1
8565,16,1,2,2
8566,16,1,2,1
8567,16,1,2,2
8568,16,1,2,1
8569,16,1,2,2
8570,16,1,2,1
8571,16,1,2,2
8572,16,1,2,1
8573,16,1,2,2
8574,16,1,2,1
8575,16,1,2,2
8576,16,1,2,1
8577,16,1,2,2
8578,16,1,2,1
8579,16,1,2,2
8580,16,1,2,1
8581,16,1,2,2
8582,16,1,2,1
8583,16,1,2,2
8584,16,1,2,1
8585,16,1,2,2
8586,16,1,2,1
8587,16,1,2,2
8588,16,1,2,1
8589,16,1,2,2
8590,16,1,2,1
8591,16,1,2,2
8592,16,1,2,1
8593,16,1,2,2
8594,16,1,2,1
8595,16,1,2,2
8596,16,1,2,1
8597,16,1,2,2
8598,16,1,2,1
8599,16,1,2,2
8600,16,1,2,1
8601,16,1,2,2
8602,16,1,2,1
8603,16,1,2,2
8604,16,1,2,1
8605,16,1,2,2
8606,16,1,2,1
8607,16,1,2,2
8608,16,1,2,1
8609,16,1,2,2
8610,16,1,2,1
8611,16,1,2,2
8612,16,1,2,1
8613,16,1,2,2
8614,16,1,2,1
8615,16,1,2,2
8616,16,1,2,1
8617,16,1,2,2
8618,16,1,2,1
8619,16,1,2,2
8620,16,1,2,1
8621,16,1,2,2
8622,16,1,2,1
8623,16,1,2,2
8624,16,1,2,1
8625,16,1,2,2
8626,16,1,2,1
8627,16,1,2,2
8628,16,1,2,1
8629,16,1,2,2
8630,16,1,2,1
8631,16,1,2,2
8632,16,1,2,1
8633,16,1,2,2
8634,16,1,2,1
8635,16,1,2,2
8636,16,1,2,1
8637,16,1,2,2
8638,16,1,2,1
8639,16,1,2,2
8640,16,1,2,1
8641,16,1,2,2
8642,16,1,2,1
8643,16,1,2,2
8644,16,1,2,1
8645,16,1,2,2
8646,16,1,2,1
8647,16,1,2,2
8648,16,2,2,1
8649,16,2,2,2
8650,16,2,2,1
8651,16,2,2,2
8652,16,2,2,1
8653,16,2,2,2
8654,16,2,2,1
8655,16,2,2,2
8656,16,2,2,1
8657,16,2,2,2
8658,16,2,2,1
8659,16,2,2,2
8660,16,2,2,1
8661,16,2,2,2
8662,16,2,2,1
8663,16,2,2,2
8664,16,2,2,1
8665,16,2,2,2
8666,16,2,2,1
8667,16,2,2,2
8668,16,2,2,1
8669,16,2,2,2
8670,16,2,2,1
8671,16,2,2,2
8672,16,2,2,1
8673,16,2,2,2
8674,16,2,2,1
8675,16,2,2,2
8676,16,2,2,1
8677,16,2,2,2
8678,16,2,2,1
8679,16,2,2,2
8680,16,2,2,1
8681,16,2,2,2
8682,16,2,2,1
8683,16,2,2,2
8684,16,2,2,1
8685,16,2,2,2
8686,16,2,2,1
8687,16,2,2,2
8688,16,2,2,1
8689,16,2,2,2
8690,16,2,2,1
8691,16,2,2,2
8692,16,2,2,1
8693,16,2,2,2
8694,16,2,2,1
8695,16,2,2,2
8696,16,2,2,1
8697,16,2,2,2
8698,16,2,2,1
8699,16,2,2,2
8700,16,2,2,1
8701,16,2,2,2
8702,16,2,2,1
8703,16,2,2,2
8704,16,2,2,1
8705,16,2,2,2
8706,16,2,2,1
8707,16,2,2,2
8708,16,2,2,1
8709,16,2,2,2
8710,16,2,2,1
8711,16,2,2,2
8712,16,2,2,1
8713,16,2,2,2
8714,16,2,2,1
8715,16,2,2,2
8716,16,2,2,1
8717,16,2,2,2
8718,16,2,2,1
8719,16,2,2,2
8720,16,2,2,1
8721,16,2,2,2
8722,16,2,2,1
8723,16,2,2,2
8724,16,2,2,1
8725,16,2,2,2
8726,16,2,2,1
8727,16,2,2,2
8728,16,2,2,1
8729,16,2,2,2
8730,16,2,2,1
8731,16,2,2,2
8732,16,2,2,1
8733,16,2,2,2
8734,16,2,2,1
8735,16,2,2,2
8736,16,2,2,1
8737,16,2,2,2
8738,16,2,2,1
8739,16,2,2,2
8740,16,2,2,1
8741,16,2,2,2
8742,16,2,2,1
8743,16,2,2,2
8744,16,2,2,1
8745,16,2,2,2
8746,16,2,2,1
8747,16,2,2,2
8748,16,2,2,1
8749,16,2,2,2
8750,16,2,2,1
8751,16,2,2,2
8752,16,2,2,1
8753,16,2,2,2
8754,16,2,2,1
8755,16,2,2,2
8756,16,2,2,1
8757,16,2,2,2
8758,16,2,2,1
8759,16,2,2,2
8760,16,2,2,1
8761,16,2,2,2
8762,16,2,2,1
8763,16,2,2,2
8764,16,2,2,1
8765,16,2,2,2
8766,16,2,2,1
8767,16,2,2,2
8768,16,2,2,1
8769,16,2,2,2
8770,16,2,2,1
8771,16,2,2,2
8772,16,2,2,1
8773,16,2,2,2
8774,16,2,2,1
8775,16,2,2,2
8776,16,2,2,1
8777,16,2,2,2
8778,16,2,2,1
8779,16,2,2,2
8780,16,2,2,1
8781,16,2,2,2
8782,16,2,2,1
8783,16,2,2,2
8784,16,2,2,1
8785,16,2,2,2
8786,16,2,2,1
8787,16,2,2,2
8788,16,2,2,1
8789,16,2,2,2
8790,16,2,2,1
8791,16,2,2,2
8792,17,1,1,1
8793,17,1,1,2
8794,17,1,1,1
8795,17,1,1,2
8796,17,1,1,1
8797,17,1,1,2
8798,17,1,1,1
8799,17,1,1,2
8800,17,1,1,1
8801,17,1,1,2
8802,17,1,1,1
8803,17,1,1,2
8804,17,1,1,1
8805,17,1,1,2
8806,17,1,1,1
8807,17,1,1,2
8808,17,1,1,1
8809,17,1,1,2
8810,17,1,1,1
8811,17,1,1,2
8812,17,1,1,1
8813,17,1,1,2
8814,17,1,1,1
8815,17,1,1,2
8816,17,1,1,1
8817,17,1,1,2
8818,17,1,1,1
8819,17,1,1,2
8820,17,1,1,1
8821,17,1,1,2
8822,17,1,1,1
8823,17,1,1,2
8824,17,1,1,1
8825,17,1,1,2
8826,17,1,1,1
8827,17,1,1,2
8828,17,1,1,1
8829,17,1,1,2
8830,17,1,1,1
8831,17,1,1,2
8832,17,1,1,1
8833,17,1,1,2
8834,17,1,1,1
8835,17,1,1,2
8836,17,1,1,1
8837,17,1,1,2
8838,17,1,1,1
8839,17,1,1,2
8840,17,1,1,1
8841,17,1,1,2
8842,17,1,1,1
8843,17,1,1,2
8844,17,1,1,1
8845,17,1,1,2
8846,17,1,1,1
8847,17,1,1,2
8848,17,1,1,1
8849,17,1,1,2
8850,17,1,1,1
8851,17,1,1,2
8852,17,1,1,1
8853,17,1,1,2
8854,17,1,1,1
8855,17,1,1,2
8856,17,1,1,1
8857,17,1,1,2
8858,17,1,1,1
8859,17,1,1,2
8860,17,1,1,1
8861,17,1,1,2
8862,17,1,1,1
8863,17,1,1,2
8864,17,1,1,1
8865,17,1,1,2
8866,17,1,1,1
8867,17,1,1,2
8868,17,1,1,1
8869,17,1,1,2
8870,17,1,1,1
8871,17,1,1,2
8872,17,1,1,1
8873,17,1,1,2
8874,17,1,1,1
8875,17,1,1,2
8876,17,1,1,1
8877,17,1,1,2
8878,17,1,1,1
8879,17,1,1,2
8880,17,1,1,1
8881,17,1,1,2
8882,17,1,1,1
8883,17,1,1,2
8884,17,1,1,1
8885,17,1,1,2
8886,17,1,1,1
8887,17,1,1,2
8888,17,1,1,1
8889,17,1,1,2
8890,17,1,1,1
8891,17,1,1,2
8892,17,1,1,1
8893,17,1,1,2
8894,17,1,1,1
8895,17,1,1,2
8896,17,1,1,1
8897,17,1,1,2
8898,17,1,1,1
8899,17,1,1,2
8900,17,1,1,1
8901,17,1,1,2
8902,17,1,1,1
8903,17,1,1,2
8904,17,1,1,1
8905,17,1,1,2
8906,17,1,1,1
8907,17,1,1,2
8908,17,1,1,1
8909,17,1,1,2
8910,17,2,1,1
8911,17,2,1,2
8912,17,2,1,1
8913,17,2,1,2
8914,17,2,1,1
8915,17,2,1,2
8916,17,2,1,1
8917,17,2,1,2
8918,17,2,1,1
8919,17,2,1,2
8920,17,2,1,1
8921,17,2,1,2
8922,17,2,1,1
8923,17,2,1,2
8924,17,2,1,1
8925,17,2,1,2
8926,17,2,1,1
8927,17,2,1,2
8928,17,2,1,1
8929,17,2,1,2
8930,17,2,1,1
8931,17,2,1,2
8932,17,2,1,1
8933,17,2,1,2
8934,17,2,1,1
8935,17,2,1,2
8936,17,2,1,1
8937,17,2,1,2
8938,17,2,1,1
8939,17,2,1,2
8940,17,2,1,1
8941,17,2,1,2
8942,17,2,1,1
8943,17,2,1,2
8944,17,2,1,1
8945,17,2,1,2
8946,17,2,1,1
8947,17,2,1,2
8948,17,2,1,1
8949,17,2,1,2
8950,17,2,1,1
8951,17,2,1,2
8952,17,2,1,1
8953,17,2,1,2
8954,17,2,1,1
8955,17,2,1,2
8956,17,2,1,1
8957,17,2,1,2
8958,17,2,1,1
8959,17,2,1,2
8960,17,2,1,1
8961,17,2,1,2
8962,17,2,1,1
8963,17,2,1,2
8964,17,2,1,1
8965,17,2,1,2
8966,17,2,1,1
8967,17,2,1,2
8968,17,2,1,1
8969,17,2,1,2
8970,17,2,1,1
8971,17,2,1,2
8972,17,2,1,1
8973,17,2,1,2
8974,17,2,1,1
8975,17,2,1,2
8976,17,2,1,1
8977,17,2,1,2
8978,17,2,1,1
8979,17,2,1,2
8980,17,2,1,1
8981,17,2,1,2
8982,17,2,1,1
8983,17,2,1,2
8984,17,2,1,1
8985,17,2,1,2
8986,17,2,1,1
8987,17,2,1,2
8988,17,2,1,1
8989,17,2,1,2
8990,17,2,1,1
8991,17,2,1,2
8992,17,2,1,1
8993,17,2,1,2
8994,17,2,1,1
8995,17,2,1,2
8996,17,2,1,1
8997,17,2,1,2
8998,17,2,1,1
8999,17,2,1,2
9000,17,2,1,1
9001,17,2,1,2
9002,17,2,1,1
9003,17,2,1,2
9004,17,2,1,1
9005,17,2,1,2
9006,17,2,1,1
9007,17,2,1,2
9008,17,2,1,1
9009,17,2,1,2
9010,17,2,1,1
9011,17,2,1,2
9012,17,2,1,1
9013,17,2,1,2
9014,17,2,1,1
9015,17,2,1,2
9016,17,2,1,1
9017,17,2,1,2
9018,17,2,1,1
9019,17,2,1,2
9020,17,2,1,1
9021,17,2,1,2
9022,17,2,1,1
9023,17,2,1,2
9024,17,1,2,1
9025,17,1,2,2
9026,17,1,2,1
9027,17,1,2,2
9028,17,1,2,1
9029,17,1,2,2
9030,17,1,2,1
9031,17,1,2,2
9032,17,1,2,1
9033,17,1,2,2
9034,17,1,2,1
9035,17,1,2,2
9036,17,1,2,1
9037,17,1,2,2
9038,17,1,2,1
9039,17,1,2,2
9040,17,1,2,1
9041,17,1,2,2
9042,17,1,2,1
9043,17,1,2,2
9044,17,1,2,1
9045,17,1,2,2
9046,17,1,2,1
9047,17,1,2,2
9048,17,1,2,1
9049,17,1,2,2
9050,17,1,2,1
9051,17,1,2,2
9052,17,1,2,1
9053,17,1,2,2
9054,17,1,2,1
9055,17,1,2,2
9056,17,1,2,1
9057,17,1,2,2
9058,17,1,2,1
9059,17,1,2,2
9060,17,1,2,1
9061,17,1,2,2
9062,17,1,2,1
9063,17,1,2,2
9064,17,1,2,1
9065,17,1,2,2
9066,17,1,2,1
9067,17,1,2,2
9068,17,1,2,1
9069,17,1,2,2
9070,17,1,2,1
9071,17,1,2,2
9072,17,1,2,1
9073,17,1,2,2
9074,17,1,2,1
9075,17,1,2,2
9076,17,1,2,1
9077,17,1,2,2
9078,17,1,2,1
9079,17,1,2,2
9080,17,1,2,1
9081,17,1,2,2
9082,17,1,2,1
9083,17,1,2,2
9084,17,1,2,1
9085,17,1,2,2
9086,17,1,2,1
9087,17,1,2,2
9088,17,1,2,1
9089,17,1,2,2
9090,17,1,2,1
9091,17,1,2,2
9092,17,1,2,1
9093,17,1,2,2
9094,17,1,2,1
9095,17,1,2,2
9096,17,1,2,1
9097,17,1,2,2
9098,17,1,2,1
9099,17,1,2,2
9100,17,1,2,1
9101,17,1,2,2
9102,17,1,2,1
9103,17,1,2,2
9104,17,1,2,1
9105,17,1,2,2
9106,17,1,2,1
9107,17,1,2,2
9108,17,1,2,1
9109,17,1,2,2
9110,17,1,2,1
9111,17,1,2,2
9112,17,1,2,1
9113,17,1,2,2
9114,17,1,2,1
9115,17,1,2,2
9116,17,1,2,1
9117,17,1,2,2
9118,17,1,2,1
9119,17,1,2,2
9120,17,1,2,1
9121,17,1,2,2
9122,17,1,2,1
9123,17,1,2,2
9124,17,1,2,1
9125,17,1,2,2
9126,17,1,2,1
9127,17,1,2,2
9128,17,1,2,1
9129,17,1,2,2
9130,17,1,2,1
9131,17,1,2,2
9132,17,1,2,1
9133,17,1,2,2
9134,17,1,2,1
9135,17,1,2,2
9136,17,1,2,1
9137,17,1,2,2
9138,17,1,2,1
9139,17,1,2,2
9140,17,1,2,1
9141,17,1,2,2
9142,17,2,2,1
9143,17,2,2,2
9144,17,2,2,1
9145,17,2,2,2
9146,17,2,2,1
9147,17,2,2,2
9148,17,2,2,1
9149,17,2,2,2
9150,17,2,2,1
9151,17,2,2,2
9152,17,2,2,1
9153,17,2,2,2
9154,17,2,2,1
9155,17,2,2,2
9156,17,2,2,1
9157,17,2,2,2
9158,17,2,2,1
9159,17,2,2,2
9160,17,2,2,1
9161,17,2,2,2
9162,17,2,2,1
9163,17,2,2,2
9164,17,2,2,1
9165,17,2,2,2
9166,17,2,2,1
9167,17,2,2,2
9168,17,2,2,1
9169,17,2,2,2
9170,17,2,2,1
9171,17,2,2,2
9172,17,2,2,1
9173,17,2,2,2
9174,17,2,2,1
9175,17,2,2,2
9176,17,2,2,1
9177,17,2,2,2
9178,17,2,2,1
9179,17,2,2,2
9180,17,2,2,1
9181,17,2,2,2
9182,17,2,2,1
9183,17,2,2,2
9184,17,2,2,1
9185,17,2,2,2
9186,17,2,2,1
9187,17,2,2,2
9188,17,2,2,1
9189,17,2,2,2
9190,17,2,2,1
9191,17,2,2,2
9192,17,2,2,1
9193,17,2,2,2
9194,17,2,2,1
9195,17,2,2,2
9196,17,2,2,1
9197,17,2,2,2
9198,17,2,2,1
9199,17,2,2,2
9200,17,2,2,1
9201,17,2,2,2
9202,17,2,2,1
9203,17,2,2,2
9204,17,2,2,1
9205,17,2,2,2
9206,17,2,2,1
9207,17,2,2,2
9208,17,2,2,1
9209,17,2,2,2
9210,17,2,2,1
9211,17,2,2,2
9212,17,2,2,1
9213,17,2,2,2
9214,17,2,2,1
9215,17,2,2,2
9216,17,2,2,1
9217,17,2,2,2
9218,17,2,2,1
9219,17,2,2,2
9220,17,2,2,1
9221,17,2,2,2
9222,17,2,2,1
9223,17,2,2,2
9224,17,2,2,1
9225,17,2,2,2
9226,17,2,2,1
9227,17,2,2,2
9228,17,2,2,1
9229,17,2,2,2
9230,17,2,2,1
9231,17,2,2,2
9232,17,2,2,1
9233,17,2,2,2
9234,17,2,2,1
9235,17,2,2,2
9236,17,2,2,1
9237,17,2,2,2
9238,17,2,2,1
9239,17,2,2,2
9240,17,2,2,1
9241,17,2,2,2
9242,17,2,2,1
9243,17,2,2,2
9244,17,2,2,1
9245,17,2,2,2
9246,17,2,2,1
9247,17,2,2,2
9248,17,2,2,1
9249,17,2,2,2
9250,17,2,2,1
9251,17,2,2,2
9252,17,2,2,1
9253,17,2,2,2
9254,17,2,2,1
9255,17,2,2,2
9256,18,1,1,1
9257,18,1,1,2
9258,18,1,1,1
9259,18,1,1,2
9260,18,1,1,1
9261,18,1,1,2
9262,18,1,1,1
9263,18,1,1,2
9264,18,1,1,1
9265,18,1,1,2
9266,18,1,1,1
9267,18,1,1,2
9268,18,1,1,1
9269,18,1,1,2
9270,18,1,1,1
9271,18,1,1,2
9272,18,1,1,1
9273,18,1,1,2
9274,18,1,1,1
9275,18,1,1,2
9276,18,1,1,1
9277,18,1,1,2
9278,18,1,1,1
9279,18,1,1,2
9280,18,1,1,1
9281,18,1,1,2
9282,18,1,1,1
9283,18,1,1,2
9284,18,1,1,1
9285,18,1,1,2
9286,18,1,1,1
9287,18,1,1,2
9288,18,1,1,1
9289,18,1,1,2
9290,18,1,1,1
9291,18,1,1,2
9292,18,1,1,1
9293,18,1,1,2
9294,18,1,1,1
9295,18,1,1,2
9296,18,1,1,1
9297,18,1,1,2
9298,18,1,1,1
9299,18,1,1,2
9300,18,1,1,1
9301,18,1,1,2
9302,18,1,1,1
9303,18,1,1,2
9304,18,1,1,1
9305,18,1,1,2
9306,18,1,1,1
9307,18,1,1,2
9308,18,1,1,1
9309,18,1,1,2
9310,18,1,1,1
9311,18,1,1,2
9312,18,1,1,1
9313,18,1,1,2
9314,18,1,1,1
9315,18,1,1,2
9316,18,1,1,1
9317,18,1,1,2
9318,18,1,1,1
9319,18,1,1,2
